1006206	Después de la fatiga de hoy, no veo la hora de tomar una buena ducha.	1005916	Dopo la sudata di oggi, non vedo l'ora di fare una bella doccia.
1006888	El libro me pareció muy interesante.	350448	Ho trovato il libro molto interessante.
1007026	Esa es la verdad absoluta.	883889	Quella è la verità assoluta!
1007034	Cada mañana, como miel en el desayuno.	1310084	Ogni mattina mangio miele a colazione.
1007676	Nunca leo libros eróticos.	754050	Non leggo mai dei libri erotici.
1007938	El nuevo país se constituirá como república.	1021862	Il nuovo paese sarà una repubblica.
1007944	Después de haber consumado el crimen, el asesino se entregó.	1021857	Dopo la consumazione del delitto, l'assassino si è consegnato.
1007945	En mi casa consumimos mucha cerveza.	1021856	A casa mia consumiamo molta birra.
1007947	Ella padece una enfermedad contagiosa.	1018003	Lei soffre di una malattia contagiosa.
1008580	¿Te gusta Moscú?	1008588	Ti piace Mosca?
1008940	Aquel perro no muerde.	1008932	Quel cane non morde.
1009853	Lávense las manos antes de comer.	1912813	Lavatevi le mani, prima di mangiare.
1009857	Puedes pasar la noche con nosotras.	961790	Puoi passare la notte da noi.
1009865	Has venido demasiado tarde.	950172	Sei venuto troppo tardi.
1010048	Ella habla bien inglés.	1188133	Lei parla bene l'inglese.
1010227	Cuando le comió la reina, Bartolo supo que estaba a punto de perder esa partida.	3498004	Quando gli mangiò la regina, Bartolo capì di essere sul punto di perdere quella partita.
1010395	Hace más de un año que no lo veo.	1010025	È più di un anno che non lo vedo.
1010693	Estoy esperando a Godot.	1010433	Sto aspettando Godot.
1010867	Soy el hombre más feliz de la tierra.	776158	Sono l'uomo più felice della terra.
1010887	¿Puedo montar una bicicleta?	1010896	Posso guidare una bicicletta?
1010921	¿Dónde nos recogerá el autobús?	1242398	Dove verrà a prenderci l'autobus?
1010963	No hay peor sordo que quien no quiere oír.	992468	Non c'è peggior sordo di chi non vuol sentire.
1011008	¿Ha tratado de medir la presión?	1010964	Hai provato a misurare la pressione?
1011009	Soñé algo maravilloso anoche.	1011037	Ieri notte ho fatto un sogno meraviglioso.
1011010	La leona se acercó a la presa sin hacer ruido.	1010949	La leonessa s'avvicinò alla preda senza fare rumore.
1011019	El centro permanecerá cerrado por dos semanas durante el verano.	1006873	Il centro rimarrà chiuso per due settimane nel periodo estivo.
1011067	La palabra tiene varios significados.	617099	La parola ha diversi significati.
1011069	El entusiasmo es contagioso.	1010973	L'entusiasmo è contagioso.
1011075	El dinero es todo.	1011073	Il denaro è tutto.
1011110	Mi madre nació en el norte de México.	1512621	Mia madre nacque nel nord del Messico.
1011110	Mi madre nació en el norte de México.	1512622	Mia madre è nata nel nord del Messico.
1011122	Luke, soy tu hijo.	1011117	Luke, sono tuo figlio.
1011143	Le pedí a mi padre que me llevara al circo.	1330543	Chiesi a mio padre di portarmi al circo.
1011334	A la mitad de mi clase le gustan los perros.	1467011	A metà della mia classe piacciono i cani.
1011428	El latín es una lengua eterna.	1011135	Il latino è una lingua eterna.
1011451	¿Qué hay en el escritorio?	1330921	Cosa c'è sulla scrivania?
1011497	Ellos se bebieron dos botellas de vino.	707078	Hanno bevuto due bottiglie di vino.
1011497	Ellos se bebieron dos botellas de vino.	1327125	Loro hanno bevuto due bottiglie di vino.
1011664	Adam pasó 3 años en prisión por posesión de drogas.	715607	Adam passò 3 anni in carcere per possesso di droga.
1011667	Dejé de fumar hace dos años.	946825	Ho smesso di fumare due anni fa.
1011746	Es un chico tan honesto que nunca dice una mentira.	410132	È un ragazzo così onesto che non racconta mai una bugia.
1011749	Gracias por tu consejo.	1011751	Grazie per il tuo consiglio.
1012153	Gracias por tu comprensión.	1018002	Grazie per la tua comprensione.
1012263	Siempre hay mucha gente en la biblioteca.	880361	In biblioteca c'è sempre molta gente.
1012264	El perro policía encontró restos de cocaína en su equipaje.	1309909	Il cane poliziotto trovò resti di cocaina nel suo bagaglio.
1012972	Ayer no estaba ocupado.	1295812	Non ero occupato ieri.
1013260	Son las tres menos cuarto.	1708375	Sono le tre meno un quarto.
1013497	¿Qué tenéis?	991882	Cos'avete?
1013593	Hay muchos puentes en esta ciudad.	1013036	Ci sono numerosi ponti in questa città.
1013611	Estaba, hasta cierto punto, satisfecho con el resultado.	1012861	Era, fino a un certo punto, soddisfatto del risultato.
1013615	Todo el mundo puede cometer errores.	1012859	Tutti possono fare errori.
1013637	La pérdida de mi hija me quitó las ganas de vivir.	1012850	La perdita di mia figlia mi ha tolto la voglia di vivere.
1013642	Tenía curiosidad de saber por qué la gente me miraba.	1012837	Ero curioso di sapere perché la gente mi guardava.
1013650	No tengo tiempo ahora.	1012690	Non ho tempo adesso.
1013768	Déjame ayudarte a ponerte la chaqueta.	612700	Lascia che ti aiuti a mettere la giacca.
1013828	¡Qué corta es la vida!	1136232	Com'è corta la vita!
1013889	Cuando el sol de la cultura cae, hasta los enanos parecen gigantes.	791153	Quando il sole della cultura cala, anche i nani sembrano giganti.
1015107	Usted aceptó el desafío, ahora encare las consecuencias.	1087392	Lei ha accettato la sfida, ora affronti le conseguenze.
1015148	La riqueza no hace más sabios a los hombres.	797199	Le ricchezze non rendono più saggi gli uomini.
1016038	Decidí ser abogado.	1191249	Ho deciso di essere un avvocato.
1016219	Entonces comencé a comprender.	1016215	Allora ho cominciato a capire.
1016221	Yo creo que él es feliz.	380758	Credo che sia felice.
1016834	No le tiene miedo a nada.	350919	Non ha paura di niente.
1016858	Las revistas de música están escritas por gente que no sabe escribir, que entrevistan a gente que no sabe hablar, para gente que no sabe leer.	819868	Le riviste di musica sono scritte da gente che non sa scrivere, che intervista gente che non sa parlare, per gente che non sa leggere.
1017617	¿Vamos al cine?	1299244	Andiamo al cinema?
1017632	A veces oigo a mi padre cantar en el baño.	1253184	A volte sento mio padre cantare in bagno.
1017876	Para pagar el alquiler, le hacemos una transferencia al casero todos los meses.	3284228	Per pagare l'affitto, facciamo un trasferimento al padrone di casa ogni mese.
1017885	He abierto una cuenta en ese banco porque las transferencias al extranjero son gratis para los menores de veinticinco años.	3284227	Ho aperto un conto presso quella banca perché i trasferimenti all'estero sono gratuiti per i minori di venticinque anni.
1017886	¿Tu tarjeta es de crédito o de débito?	3284225	La tua carta è di credito o di debito?
1017887	La verdad es que los bancos te cobran comisiones por cualquier cosa... ¡hasta por cerrar una cuenta!	3284230	La verità è che le banche ti ricoprono di commissioni per qualsiasi cosa... anche per chiudere un conto!
1017899	Pepe está fatal: se gana la vida jugando en bolsa y sus acciones están cayendo en picado.	3284241	Pepe è fatale: si guadagna da vivere giocando in borsa e le sue azioni stanno precipitando.
1017903	Yo te aconsejaría no pedir un crédito rápido, porque sus intereses serán muy altos.	3284233	Vorrei consigliare di non chiedere un credito veloce, perché i loro interessi saranno molto alti.
1017910	Es mucho más seguro invertir en bonos del estado que en acciones, pero nunca podrás ganar tanto como en la bolsa.	3284254	È molto più sicuro investire in titoli di Stato rispetto alle azioni, ma non si può mai guadagnare tanto quanto nella Borsa.
1017911	Con tantos parados, mucha gente ya no puede pagar su hipoteca.	3284245	Con così tanta disoccupazione, molte persone non possono più pagare i loro mutui.
1017931	Admiro tu ignorancia.	393137	Ammiro la tua ignoranza.
1017965	Acabo de leer este libro.	1019236	Ho appena letto questo libro.
1018675	Ayer instalé un nuevo programa en mi ordenador.	2700885	Ho installato ieri un nuovo programma nel mio computer.
1019122	Ella sólo ve a sus padres una vez al año.	1019224	Vede i suoi genitori solo una volta all'anno.
1019173	Es la mejor forma de aprender inglés.	1019223	È il modo migliore per imparare l'inglese.
1019205	Para ser sincera, no me gusta.	1019222	Ad essere onesta, non mi piace.
1019258	Él no te entiende.	1019287	Lui non ti capisce.
1019274	Mi profesora tiene una voz muy suave.	1019285	La mia insegnante ha una voce molto dolce.
1019311	Fue la mejor experiencia de toda mi vida.	1019316	È stata la migliore esperienza della mia vita.
1019312	Son los dientes postizos de mi abuela.	1019320	Sono i denti falsi di mia nonna.
1020389	¿Puedo tomar un descanso?	1020391	Posso prendere un momento di riposo?
1020402	No estoy ocupado.	381359	Non sono occupato.
1020471	Ahora me acuerdo.	439884	Ora ricordo.
1020582	Está estrictamente prohibido fumar aquí.	1020591	Fumare è strettamente proibito qui.
1020582	Está estrictamente prohibido fumar aquí.	1020593	È strettamente proibito fumare qui.
1020626	El coche es lento.	1701563	La macchina è lenta.
1020778	Hoy tengo ganas de salir.	1020822	Ho voglia di uscire oggi.
1020871	¿Sabes de algún buen restaurante cerca de aquí?	1021060	Conosci qualche buon ristorante qui vicino?
1020885	¿A qué hora comienza la escuela?	1304888	A che ora comincia la scuola?
1020912	Todo está en silencio.	1021058	Tutto è silenzioso.
1020918	El fútbol es el deporte más popular de todos.	1021057	Il calcio è lo sport più popolare di tutti.
1020919	La llave está sobre el escritorio.	1021056	La chiave è sulla scrivania.
1020935	Me dijo que me odiaba pero que necesitaba mi ayuda.	937677	Ha detto che mi odiava ma che aveva bisogno del mio aiuto.
1021904	Estás pálido.	1330895	Sei pallido.
1022228	Maciek perdió la vida en diciembre.	750889	Maciek ha perso la vita a dicembre.
1022364	Hoy no tengo ganas de hacer nada.	1015493	Oggi non ho voglia di fare niente.
1022387	Nosotros somos sus hijos.	373763	Noi siamo i suoi figli.
1023055	Él me ama. Pero yo no lo amo a él.	701200	Lui mi ama. Ma io non amo lui.
1023164	John vino a Japón ayer.	706441	John è venuto in Giappone ieri.
1023228	No puede tener la cabeza en las nubes.	1021977	Non può avere la testa tra le nuvole.
1023232	La mejor manera de realmente conocer a una persona es ver cómo se comporta cuando es absolutamente libre de elegir.	719266	Il modo migliore di conoscere davvero una persona è vedere come si comporta quando è assolutamente libera di scegliere.
1023236	Si alguien te critica, es porque tienes algo que él nunca tendrá.	1020586	Se qualcuno ti critica, è perché hai qualcosa che lui non avrà mai.
1023237	La gente ve, escucha y habla, pero por desgracia ve mal, oye poco y habla demasiado.	1020410	La gente vede, sente e parla, purtroppo però vede male, sente poco e parla troppo.
1023257	Estoy más que feliz.	350589	Sono più che felice.
1023263	Me hizo esperar media hora.	708809	Mi ha fatto aspettare mezz'ora.
1023390	La curiosidad es femenina.	1020315	La curiosità è femmina.
1023404	Todos se equivocan, es por eso que pusieron gomas en los lápices ...	1016312	Tutti sbagliano, per questo hanno messo le gomme sopra le matite....
1023537	No lo sé.	843132	Non lo so.
1023558	Esto costará 30 €.	4376	Costerà trenta euro.
1030525	Jacob Coxey estaba listo para lo peor.	962396	Jacob Coxey era pronto al peggio.
1030989	Hace unos meses que no juego.	1020619	Non gioco da mesi.
1031004	El genio es un equilibrista que camina sobre el filo de la locura.	1020106	Il genio è un equilibrista che cammina sul filo della follia.
1031018	El peligro no proviene de lo que no conocemos, sino de lo que creemos que es verdad y, sin embargo no lo es.	1015603	Il pericolo non viene da quello che non conosciamo, ma da quello che crediamo sia vero e invece non lo è.
1031027	"¿Quién anda ahí? ¡pare o disparo!", gritó el centinela.	1006883	"Chi va là? Fermi o sparo!", urlò la sentinella.
1031082	¿Alguien puede contestar mi pregunta?	1668116	Qualcuno riesce a rispondere alla mia domanda?
1031513	CouchSurfing es como hablar esperanto, es un sueño que se cumple: el pueblo universal.	1031510	Il CouchSurfing è come parlare esperanto, è la realizzazione di un sogno: il villaggio globale!
1031866	Nos vemos a las 5 frente al laboratorio.	1006874	Ci vediamo alle 5 di fronte al laboratorio.
1031868	Una lúcida locura homicida parecía haberse apoderado de él.	1006869	Una lucida follia omicida sembrava essersi impadronita di lui.
1031869	Esta noche tenemos luna llena, ¡cuidado con el hombre lobo!	1005910	Stanotte c'è luna piena, attenta ai lupi mannari!
1031871	Dicen que ella nació en Alemania.	905717	Dicono che lei è nata in Germania.
1031884	En una familia, se puede encontrar: un abuelo y una abuela, un padre y una madre, un hijo y una hija, un nieto y una nieta, también un hermano y una hermana, un tío y una tía, un sobrino y una sobrina, un primo y una prima.	621959	In una famiglia, si possono trovare: un nonno e una nonna, un padre e una madre, un figlio e una figlia, un nipote e una nipote (rispetto ai nonni), inoltre un fratello e una sorella, uno zio e una zia, un nipote e una nipote (rispetto agli zii), un cugino e una cugina.
1031899	Finalmente encontré un trabajo.	705970	Ho finalmente trovato un lavoro.
1031918	Hay una bolsa sobre el escritorio.	425879	C'è una borsa sulla scrivania.
1032746	Era asombrosamente hermosa.	1310295	Era sorprendentemente bella.
1032784	A las once me viene bien.	651100	Alle undici va bene per me.
1032984	Los gatos son animales sociales.	1032979	I gatti sono animali sociali.
1033303	Él tiene las piernas largas.	422360	Lui ha le gambe lunghe.
1033357	Tenemos un perro, un gato y tres canarios.	1019380	Noi abbiamo un cane, un gatto e tre canarini.
1035632	Mi casa es grande.	395949	La mia casa è grande.
1035755	La arena quema.	1035746	La sabbia brucia.
1035837	¿Cómo puedo solucionar este problema?	1035835	Come posso risolvere questo problema?
1035922	¿Quién pintó este hermoso cuadro?	414477	Chi ha dipinto questo bellissimo quadro?
1035959	A los gatos no les gusta que los bañen.	986422	I gatti non amano essere bagnati.
1036066	Estuve en los Estados Unidos dos veces.	1010991	Sono stato negli Stati Uniti due volte.
1036097	¿Cuándo los vio por primera vez?	1213071	Quando li ha visti per la prima volta?
1036194	Hoy estaba muy cansada.	2715759	Ero molto stanca oggi.
1036282	No puedo beber alcohol.	946790	Non posso bere alcool.
1036480	El sol brilla con fuerza.	992268	Il sole brilla intensamente.
1036496	No quiero salir.	841391	Non voglio uscire.
1036888	El mundo es un lugar peligroso.	1036874	Il mondo è un posto pericoloso.
1037413	Ken tiene dos gatos.	614989	Ken ha due gatti.
1037553	Los porotos no se desarrollan bien en los suelos arcillosos.	1037525	Il fagiolo vegeta male nei suoli ricchi di argilla.
1037556	He meditado toda la noche sobre el problema.	1037558	Ho meditato tutta la notte sul problema.
1037557	Compré un Picasso.	388526	Ho comprato un Picasso.
1037566	Las contribuciones coreanas este año fueron oportunas para la economía nacional.	1037568	I contributi coreani quest'anno sono stati appropriati per l'economia nazionale.
1037571	Busco comer un mango.	1037572	Voglio mangiare un mango.
1037576	Un vino tinto, por favor.	1037579	Un vino rosso, per favore.
1037645	Y vos, ¿cómo estás?	661196	E tu, come stai?
1037647	Estuvimos en París.	780900	Siamo stati a Parigi.
1037815	Eso explica por qué la puerta está abierta.	1316530	Quello spiega perché la porta è aperta.
1038423	Uno para todos y todos para uno.	529198	Uno per tutti, tutti per uno.
1038503	La niebla no le dejaba ver muy lejos.	842535	La nebbia gli impediva di vedere molto lontano.
1039234	Llueve a cántaros.	384564	Piove a catinelle!
1039420	El oro no se oxida.	1949946	L'oro non si ossida.
1039695	Disculpe por haber demorado en contestar.	1369508	Chiedo scusa per aver risposto in ritardo.
1041332	No tendría que haberte dicho nada.	654748	Non ti avrei dovuto dire nulla.
1041708	¡Me gusta mucho TATOEBA!	1041709	Mi piace molto TATOEBA!
1043364	Nada mejor que yo.	705360	Nuota meglio di me.
1043519	A nadie le gusta que se rían de él.	1324480	A nessuno piace essere deriso.
1043569	John es californiano.	997309	John è californiano.
1044901	Polonia es un gran país.	1317788	La Polonia è un grande paese.
1044901	Polonia es un gran país.	2449554	La Polonia è un paese grande.
1045046	Ella nunca se viste de verde.	1019957	Non si veste mai di verde.
1045046	Ella nunca se viste de verde.	1019958	Lei non si veste mai di verde.
1045303	Alguien me ha robado la cámara de fotos.	874428	Qualcuno ha rubato la mia macchina fotografica.
1045495	El funcionario público ha sido tildado de ladrón.	1077768	Il funzionario pubblico è stato accusato di essere un ladro.
1045523	Tenemos un gato blanco.	1045532	Abbiamo un gatto bianco.
1046280	¿Cuáles son los números primos?	999572	Quali sono i numeri primi?
1047581	Mi mujer no se levanta antes que yo.	929106	Mia moglie non si alza prima di me.
1048203	Le encanta el café.	916304	Lui ama il caffè.
1048207	¿No sabes cómo?	998440	Non sai come?
1048511	Nuestra biblioteca está en el tercer piso.	1283470	La nostra biblioteca è al terzo piano.
1048520	Ella parece la esposa de un campesino.	351000	Sembra la moglie di un contadino.
1048539	Al principio Dios creó el cielo y la tierra.	610753	In principio Dio creò il cielo e la terra.
1050500	Prometo ayudarte.	1857586	Ti prometto che ti aiuto.
1051066	Me encanta vivir aquí.	1051071	Mi piace vivere qui.
1052104	Tom come muy poco.	1111479	Tom mangia molto poco.
1053179	Las matemáticas son mi asignatura favorita.	385827	La matematica è la mia materia preferita.
1053206	Los plátanos son amarillos.	691467	Le banane sono gialle.
1053830	Y vosotros, ¿cómo estáis?	950121	E voi, come state?
1054100	Tengo la piel extremadamente blanca y no me bronceo del todo.	625112	Ho la pelle estremamente bianca e non mi abbronzo del tutto.
1054121	La demencia senil es implacable.	1053453	La demenza senile è implacabile.
1054187	El mes de mayo es el mes de las madres.	1054204	Il mese di maggio è il mese delle madri.
1054442	¿Tienes Facebook?	954958	Sei su Facebook?
1054518	¿Dónde está la escuela?	1054516	Dov'è la scuola?
1054620	En el momento en que me vio, se echó a llorar.	351014	Appena mi vide, scoppiò in lacrime.
1055531	¿Me ayudáis o qué?	955030	Mi aiutate o cosa?
1055534	Ella es lo que llamamos un ratón de biblioteca.	1616415	Lei è quello che chiamiamo un topo di biblioteca.
1055547	Hemos estado en París.	780900	Siamo stati a Parigi.
1055602	¿Cuándo seréis libres?	992605	Quando sarete libere?
1055623	Tom le escribió una carta de amor a Mary, pero ella no la leyó.	1611591	Tom ha scritto una lettera d'amore a Mary, ma lei non l'ha letta.
1055653	No consigo encontrar mi reloj.	948992	Non riesco a trovare il mio orologio.
1055893	¿Qué le regalaste a Mike para su cumpleaños?	384842	Che cos'hai regalato a Mike per il suo compleanno?
1056255	Mi hermano es profesor.	1056254	Mio fratello è un professore.
1056802	Es una persona agresiva.	738165	È una persona aggressiva.
1057248	Conozco a alguien que habla bien ruso.	1310201	Conosco una persona che parla bene il russo.
1057698	Prefiero la historia a la geografía.	714572	Preferisco storia a geografia.
1057698	Prefiero la historia a la geografía.	714573	Preferisco la storia alla geografia.
1057957	Es hora de dormir.	387012	È ora di dormire.
1058248	¿Dónde habéis estado?	1003985	Dove siete stati?
1058269	¿Quién es su abogado?	941180	Chi è il suo avvocato?
1058270	Por favor, venga a verme mañana.	999887	Per favore, venga a vedermi domani.
1059481	Mi abuelo tiene el pelo blanco como la nieve.	1607431	Mio nonno ha i capelli bianchi come la neve.
1059963	Me siento muy mal.	612782	Mi sento molto male.
1060182	¡Hola guapo!	1060185	Ciao bello!
1060548	Odio a mi suegra.	1060550	Odio mia suocera.
1060596	Tengo una visa de turista.	1023436	Ho un visto turistico.
1060632	No entiendo tu pregunta.	1060618	Non capisco la tua domanda.
1060925	Tengo un visado de turista.	1023436	Ho un visto turistico.
1060934	¿Él habla inglés, francés o alemán?	430291	Lui parla l'inglese, il francese o il tedesco?
1060943	Los ricos no siempre son más felices que los pobres.	839646	I ricchi non sono sempre più felici dei poveri.
1061100	¿Sos feliz?	379518	Sei felice?
1061548	¿Cuál es tu canción infantil favorita?	1088890	Qual è la tua canzone da bambini preferita?
1062192	Detroit es famoso por su industria del automóvil.	374426	Detroit è famosa per la sua industria di automobili.
1062782	Lucy viene de América.	353438	Lucy viene dall'America.
1062918	Es de segunda mano.	1062464	È di seconda mano.
1062923	Las hojas son amarillas.	1062451	Le foglie sono gialle!
1062928	¿Qué dice ese letrero?	1062425	Cosa dice questo cartello?
1062932	Los grandes artistas no tienen patria.	1062408	I grandi artisti non hanno patria.
1062946	Mi pobre abuela está muy enferma ahora y temo que esté con un pie en la fosa.	1062398	La mia povera nonna è molto malata ora e temo che sia con un piede nella fossa.
1063112	La imagen que se proyecta en la retina está invertida.	1124944	L'immagine proiettata nella retina è invertita.
1063166	Sólo es una niña.	896985	È solo una bambina.
1063166	Sólo es una niña.	2742506	Lei è solo una bambina.
1063181	Sus zapatos son marrones.	350606	Le sue scarpe sono marroni.
1063204	Japón es un país rico.	375018	Il Giappone è un paese ricco.
1063233	Ya ha terminado los deberes.	623747	Ha già finito i compiti.
1063244	Me hice de muchos amigos desde que entré a la universidad.	1063228	Mi sono fatto molti amici da quando sono entrato al college.
1063274	Su historia es extraña, pero creíble.	1062273	La sua storia è strana, ma credibile.
1063288	Levantarse temprano era su costumbre.	1063275	Era sua abitudine alzarsi presto.
1063299	A pesar de que corrió por las escaleras, no alcanzó a tomar el tren.	1063290	Anche se ho corso per le scale, non sono riuscito a prendere il treno.
1063314	Los animales se comportan de acuerdo a sus instintos.	1063310	Gli animali si comportano secondo i loro istinti.
1063319	¿Ya cenaste?	1061233	Hai già cenato?
1063440	Confío plenamente en tu capacidad.	1063437	Mi fido completamente delle tue capacità.
1063442	Tengo una erupción cutánea por haber comido demasiado chocolate.	1063441	Mi è venuta un'eruzione cutanea per aver mangiato troppo cioccolato.
1063443	Espero que se te pase pronto el resfrío.	1063439	Spero per te che il tuo raffreddore passi presto.
1063538	¿Dónde están las manzanas?	1063535	Dove sono le mele?
1064236	¿Tom tiene novia?	1064250	Tom ha una fidanzata?
1064298	Vino tinto, por favor.	1064287	Vino rosso, per favore.
1064306	¡Ella tiene que estar metida en todo!	1064299	Deve mettere il becco in tutto!
1064405	Tom y Mary son de la misma ciudad.	1064392	Tom e Mary sono della stessa città.
1064445	Toby no sabe contar chistes.	1064441	Toby non sa raccontare le barzellette.
1064482	Los Optimists se vuelcan fácilmente.	566375	Gli Optimist si capovolgono facilmente.
1064945	Ella tiene el don de poder hacer dos cosas a la vez.	1064926	Lei ha il dono di poter fare due cose alla volta.
1064947	Hay una gran distancia de aquí a la escuela.	1064922	È una lunga distanza da qui alla scuola.
1064952	Mi hermana decidió ser docente.	1064913	Mia sorella ha deciso di diventare insegnante.
1064958	Si querés puedo pasar a buscarte por el trabajo.	1064595	Se vuoi posso venire a cercarti al lavoro.
1064968	Él mató a la chica a sangre fría, sólo por el dinero.	1064390	Ha ucciso la ragazza a sangue freddo solo per ottenere i soldi.
1064972	¿Tiene sentido esta frase?	1064966	Ha senso questa frase?
1065020	Mi nombre es Sasha.	1069053	Il mio nome è Sasha.
1065034	Él no pudo venir debido al mal tiempo.	385091	Non è potuto venire a causa del cattivo tempo.
1065036	Quiero un mundo que esté a la altura de mis anhelos.	1064338	Voglio un mondo all'altezza dei sogni che ho.
1065037	Si fueses un color, ¿cuál serías?	1055466	Se fossi un colore, quale vorresti essere?
1065038	Vendo espacios cerrados para gente abierta.	1055137	Vendo spazi chiusi per gente aperta.
1065039	Este diamante cuesta un ojo de la cara.	1054472	Questo diamante costa un occhio della testa.
1065040	Este diamante cuesta una fortuna.	1054472	Questo diamante costa un occhio della testa.
1065167	¡Va a explotar!	1310213	Sta per esplodere!
1065210	Él murió en un accidente aéreo.	1000996	Rimase ucciso in un incidente aereo.
1065281	Tenemos un buen sistema de calefacción.	700816	Abbiamo un buon sistema di riscaldamento.
1066116	Estudio historia del arte.	836284	Studio storia dell'arte.
1066116	Estudio historia del arte.	2577045	Io studio storia dell'arte.
1066873	Él es fotogénico.	429836	Lui è fotogenico.
1066898	Bob es popular en la escuela.	375609	Bob è popolare a scuola.
1066931	Papá Noel, quiero una novia por Navidad.	1343995	Babbo Natale, voglio una fidanzata per Natale.
1068441	Un hombre extraño se acercó a mí y me pidió dinero.	1100428	Un tipo strano mi si avvicinò e mi chiese dei soldi.
1068453	Ella es una ramera.	996827	Lei è una puttana.
1068470	Él es un gran campeón de natación.	997348	Lui è un grande campione di nuoto.
1068479	Estoy completamente de acuerdo con todos ustedes.	806567	Sono compleamente d'accordo con tutti voi.
1068481	¿Todavía está lloviendo?	1282672	Piove ancora?
1068501	Él habla diez lenguas.	1003044	Lui parla dieci lingue.
1068521	Sé de un buen restaurante italiano.	374393	Conosco un buon ristorante italiano.
1068572	Todavía no.	945645	Non ancora.
1068573	Solo debe quedarse ahí sin hacer nada.	945598	Deve solo stare là senza fare niente.
1068577	De repente, mi madre comenzó a cantar.	842657	All'improvviso mia madre cominciò a cantare.
1068589	Ella es hiperactiva.	982546	È iperattiva.
1068589	Ella es hiperactiva.	982547	Lei è iperattiva.
1068591	Fue educado en una escuela pública.	1198639	Ha studiato in una scuola pubblica.
1068596	El profesor omitió el ejercicio de la página 21 del libro.	883366	L'insegnante ha omesso l'esercizio a pagina 21 del libro.
1068602	Ni siquiera saben por qué.	4650	Non sanno nemmeno il perché.
1068615	¿Le diste de comer al perro?	691469	Hai dato da mangiare al cane?
1068616	El pez quiere nadar.	948081	Il pesce vuole nuotare.
1068684	Marcos se arrepiente de su error.	785091	Marco si pente del suo errore.
1068700	Entiendo. Muchas gracias.	944506	Capisco. Grazie mille.
1068712	Hay pocos hombres que no lo saben.	945976	Ci sono pochi uomini che non lo sanno.
1068751	No puede haber hecho una cosa tan tonta.	714381	Non può aver fatto una tale sciocchezza.
1068752	No puede haber hecho semejante tontería.	714381	Non può aver fatto una tale sciocchezza.
1068754	En la ventana hay un cuaderno y una birome.	612370	Sulla finestra si trovano un quaderno e una penna.
1068765	Necesito ayuda médica.	713998	Ho bisogno di aiuto medico.
1069628	Una columna de humo blanco se elevaba hacia el cielo.	1069626	Una colonna di fumo bianco si alzò verso il cielo.
1069631	¿Dónde nació él?	399877	Dov'è nato?
1069637	Él no tiene tiempo libre para hacer deportes.	886344	Lui non ha tempo libero per fare sport.
1069639	Los ojos son el espejo del alma.	633168	Gli occhi sono lo specchio dell'anima.
1069666	Él cree todo lo que le digo.	385056	Crede a tutto quello che dico.
1069710	¿Tenés hermanos?	751437	Hai dei fratelli?
1069741	Ella perdió a su hijo en la guerra.	637270	Lei ha perso suo figlio in guerra.
1069786	George tiene dos primos, uno vive en Alemania y el otro en Suiza.	399814	George ha due cugini; uno vive in Germania e l'altro in Svizzera.
1069852	Es un error decir mentiras.	612652	È sbagliato dire bugie.
1069925	¿Dónde vive Iain?	1521686	Dove vive Iain?
1069925	¿Dónde vive Iain?	1521687	Dove abita Iain?
1069960	Estoy trabajando en mi nuevo libro.	1307095	Sto lavorando al mio nuovo libro.
1070023	¿Cuál es la diferencia entre esto y aquello?	384590	Qual è la differenza fra questo e quello?
1070051	Ganó el primer premio.	429813	Ha ottenuto il primo premio.
1070063	Nos vamos a encontrar mañana.	521395	Vi verremo a trovare domani.
1070129	El coche de mi tío es más rápido que el mío.	742034	La macchina di mio zio è più veloce della mia.
1070149	Fui a tomar una cerveza con mis amigos.	1021985	Sono andato a bere una birra con i miei amici.
1070361	El país respeta al Primer Ministro.	904469	Il paese rispetta il Primo Ministro.
1070364	¡No hables con la boca llena!	1096698	Non parlare con la bocca piena!
1070365	Ahora veo la vida de un modo diferente.	626956	Vedo la vita in modo diverso ora.
1070378	Los cerezos estaban en flor.	409463	Gli alberi di ciliegio erano in fiore.
1070545	¿Por qué no me creíste?	669345	Perché non mi avete creduto?
1070546	El fuerte debe ayudar al débil.	920662	Il forte deve aiutare il debole.
1070550	Cuando ella escuchó la noticia palideció.	1927931	Quando ebbe sentito la notizia, impallidì.
1070551	A ella no le gusta el fútbol.	691678	A lei non piace il calcio.
1070551	A ella no le gusta el fútbol.	819785	Non le piace il calcio.
1070560	El tren se descarriló.	448359	Il treno ha deragliato.
1070567	¿Puedo tener esta naranja?	376641	Posso avere questa arancia?
1070568	También es muy popular en Japón.	842737	È anche molto famoso in Giappone.
1070645	Volvió a casa a las diez.	350584	Tornò a casa alle dieci.
1070835	Perdona que te moleste tan a menudo.	969941	Mi dispiace di disturbarti così spesso.
1070857	Estoy acostumbrado al clima frío.	884240	Mi sono abituato al tempo freddo.
1071950	El viejo barco estaba lleno de peces.	1071943	La vecchia nave era piena di pesci.
1071953	Me encanta coleccionar estampillas.	1071891	Amo collezionare francobolli.
1072061	Sólo un invitado pidió un almuerzo vegetariano.	1072049	Solo un invitato chiese un pranzo vegetariano.
1072067	Yo estaba escribiendo una carta cuando él llegó.	756439	Stavo scrivendo una lettera quando è arrivato.
1072067	Yo estaba escribiendo una carta cuando él llegó.	756440	Stavo scrivendo una lettera quando arrivò.
